job_title,company_size,posted_date,year,quarter,description,years_experience_true,skill_count_true,degree_level_true
Data Analyst,startup,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in R, Excel, GCP, dbt. Master's preferred. We're looking for someone who can self-starter, ambiguity, scrappy.",3,4,Master's preferred
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 6+ years of experience. Required skills: R, Snowflake, Spark, AWS, Git. Master's required. high-growth, stakeholder management",6,5,Master's required
Data Analyst,startup,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with Spark, SQL, Git, Statistics, SAP, AWS, Tableau, R, Snowflake. Minimum 6 years experience required. Bachelor's preferred. Must thrive in a ambiguity.",6,9,Bachelor's preferred
Data Analyst,enterprise,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Python, Excel, dbt, Power BI, Spark. Master's preferred. self-starter",5,5,Master's preferred
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in R, SQL, SAP, Tableau, Git. Master's required. We're looking for someone who can self-starter, stakeholder management, cross-functional collaboration.",4,5,Master's required
Data Analyst,startup,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in R, A/B Testing, GCP, Airflow, Git, dbt, Spark. Bachelor's required. We're looking for someone who can stakeholder management.",6,7,Bachelor's required
Data Analyst,startup,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in SAP, R, Python, dbt, SQL, Spark, Azure. Bachelor's required. We're looking for someone who can ownership mindset.",5,7,Bachelor's required
Data Analyst,enterprise,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Excel, Statistics, dbt, Snowflake, Spark, Power BI, Salesforce, Looker. Bachelor's preferred. fast-paced environment",5,8,Bachelor's preferred
Data Analyst,startup,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with R, Tableau, Azure, GCP, Power BI, AWS. Minimum 5 years experience required. Bachelor's required. Must thrive in a fast-paced environment, scrappy, wear many hats.",5,6,Bachelor's required
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with Statistics, Tableau, AWS, A/B Testing, Excel, Spark. Minimum 6 years experience required. Bachelor's required. Must thrive in a ambiguity, wear many hats, fast-paced environment.",6,6,Bachelor's required
Data Analyst,enterprise,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with Spark, Git, AWS, Salesforce, Azure, R, Looker. Minimum 5 years experience required. Bachelor's preferred. Must thrive in a scrappy.",5,7,Bachelor's preferred
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 6+ years of experience. Required skills: Looker, AWS, Python, Spark, Snowflake, SAP. Bachelor's preferred. cross-functional collaboration",6,6,Bachelor's preferred
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 4+ years of experience. Required skills: SAP, Salesforce, Power BI, Excel, A/B Testing, Azure, Python, GCP, R. Bachelor's preferred. fast-paced environment",4,9,Bachelor's preferred
Data Analyst,enterprise,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in Azure, Salesforce, Git, SQL, SAP. Bachelor's preferred. We're looking for someone who can fast-paced environment.",6,5,Bachelor's preferred
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with Statistics, Python, Airflow, Snowflake, Git, dbt, Power BI, Spark, Azure. Minimum 7 years experience required. Bachelor's required. Must thrive in a fast-paced environment.",7,9,Bachelor's required
Data Analyst,startup,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with GCP, Looker, Machine Learning, AWS, Statistics, A/B Testing, Git. Minimum 6 years experience required. Bachelor's required. Must thrive in a fast-paced environment, wear many hats.",6,7,Bachelor's required
Data Analyst,enterprise,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Power BI, Excel, A/B Testing, Git, Tableau, Python, Spark, Airflow. Bachelor's required. ownership mindset, high-growth",4,8,Bachelor's required
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with GCP, Excel, Looker, SAP, Salesforce, Spark, Power BI, Python. Minimum 5 years experience required. Master's required. Must thrive in a ownership mindset, high-growth.",5,8,Master's required
Data Analyst,enterprise,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Excel, AWS, A/B Testing, SAP, Machine Learning, Salesforce. Bachelor's preferred. We're looking for someone who can scrappy.",5,6,Bachelor's preferred
Data Analyst,startup,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with Spark, Python, AWS, SAP, GCP, R, Airflow. Minimum 5 years experience required. Bachelor's required. Must thrive in a high-growth, stakeholder management, fast-paced environment.",5,7,Bachelor's required
Data Analyst,startup,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with Salesforce, SAP, Python, Airflow, dbt, A/B Testing, Statistics. Minimum 6 years experience required. Bachelor's required. Must thrive in a stakeholder management, self-starter, scrappy.",6,7,Bachelor's required
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with SQL, Azure, Git, Excel, AWS, Salesforce, Tableau, dbt, SAP. Minimum 5 years experience required. Bachelor's preferred. Must thrive in a wear many hats, ambiguity, scrappy.",5,9,Bachelor's preferred
Data Analyst,startup,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Snowflake, A/B Testing, GCP, AWS, Python, R, Power BI, Statistics. Bachelor's required. We're looking for someone who can cross-functional collaboration, fast-paced environment.",5,8,Bachelor's required
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with dbt, Python, GCP, Snowflake, Spark, Machine Learning, Git. Minimum 4 years experience required. Master's preferred. Must thrive in a high-growth, stakeholder management.",4,7,Master's preferred
Data Analyst,enterprise,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Airflow, SAP, Looker, dbt, R, Git, Spark, Tableau. Bachelor's required. high-growth",5,8,Bachelor's required
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in GCP, Git, Tableau, A/B Testing. Master's required. We're looking for someone who can ambiguity, self-starter.",5,4,Master's required
Data Analyst,startup,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Excel, dbt, Snowflake, Airflow, R. Bachelor's preferred. We're looking for someone who can wear many hats.",5,5,Bachelor's preferred
Data Analyst,enterprise,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in Salesforce, Machine Learning, SQL, Spark, AWS, Azure, Statistics. Bachelor's preferred. We're looking for someone who can self-starter.",6,7,Bachelor's preferred
Data Analyst,enterprise,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with A/B Testing, Statistics, Airflow, dbt, Machine Learning, Spark, Salesforce, Power BI, Excel. Minimum 6 years experience required. Master's required. Must thrive in a ambiguity.",6,9,Master's required
Data Analyst,startup,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in dbt, SQL, R, Salesforce, Excel, Power BI, Statistics. Master's required. We're looking for someone who can ownership mindset, ambiguity, scrappy.",5,7,Master's required
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Git, Azure, Airflow, AWS, Python, Machine Learning. Bachelor's required. We're looking for someone who can high-growth.",4,6,Bachelor's required
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Spark, Snowflake, Azure, Airflow, Salesforce, Python, AWS, A/B Testing, Power BI. Master's required. scrappy",5,9,Master's required
Data Analyst,startup,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with Tableau, Machine Learning, Salesforce, Excel, Power BI, Airflow, dbt, Statistics, SQL. Minimum 5 years experience required. Master's required. Must thrive in a self-starter.",5,9,Master's required
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Spark, Statistics, SQL, SAP, Python, dbt, Looker. Bachelor's required. fast-paced environment",4,7,Bachelor's required
Data Analyst,enterprise,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Looker, A/B Testing, Excel, Snowflake, R, Machine Learning. Master's required. fast-paced environment, stakeholder management",5,6,Master's required
Data Analyst,enterprise,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with Looker, Salesforce, Statistics, Machine Learning, Azure, Git, SQL. Minimum 7 years experience required. Bachelor's required. Must thrive in a self-starter.",7,7,Bachelor's required
Data Analyst,startup,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 4+ years of experience. Required skills: SQL, Azure, Excel, SAP, A/B Testing, Git. Bachelor's required. stakeholder management",4,6,Bachelor's required
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 7+ years of experience. Required skills: AWS, Python, Airflow, Git, Machine Learning. Bachelor's required. cross-functional collaboration, ambiguity",7,5,Bachelor's required
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in Machine Learning, AWS, R, Git, Tableau, Python. Bachelor's preferred. We're looking for someone who can fast-paced environment.",6,6,Bachelor's preferred
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with dbt, Looker, Git, Excel, Spark, Airflow. Minimum 7 years experience required. Master's required. Must thrive in a stakeholder management, self-starter.",7,6,Master's required
Data Analyst,startup,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Git, Spark, Python, SAP, Salesforce, Machine Learning. Bachelor's required. We're looking for someone who can stakeholder management.",5,6,Bachelor's required
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Git, Power BI, Statistics, Salesforce, Tableau. Bachelor's preferred. high-growth, stakeholder management",4,5,Bachelor's preferred
Data Analyst,enterprise,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Airflow, Excel, Power BI, SQL, dbt, Machine Learning, Git, R. Bachelor's preferred. We're looking for someone who can stakeholder management.",4,8,Bachelor's preferred
Data Analyst,startup,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with SAP, Spark, Salesforce, AWS, Tableau, Snowflake, Power BI, R. Minimum 5 years experience required. Bachelor's preferred. Must thrive in a stakeholder management.",5,8,Bachelor's preferred
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Spark, dbt, Tableau, Snowflake, Azure, Excel, SAP. Master's preferred. self-starter, scrappy",4,7,Master's preferred
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Azure, R, GCP, Looker, AWS, Power BI. Bachelor's preferred. high-growth",4,6,Bachelor's preferred
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 4+ years of experience. Required skills: dbt, Tableau, Salesforce, Git, Looker, SAP, Airflow, Statistics. Bachelor's required. self-starter, wear many hats",4,8,Bachelor's required
Data Analyst,startup,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 7 years of relevant experience and is proficient in Azure, SAP, Git, SQL, Salesforce, Snowflake, Python, GCP, dbt. Master's preferred. We're looking for someone who can wear many hats, stakeholder management.",7,9,Master's preferred
Data Analyst,enterprise,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in A/B Testing, Git, Spark, SQL, Tableau, Python, GCP, Power BI. Bachelor's required. We're looking for someone who can self-starter.",5,8,Bachelor's required
Data Analyst,startup,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 6+ years of experience. Required skills: Airflow, AWS, Tableau, Looker, Spark, Machine Learning. Master's required. wear many hats",6,6,Master's required
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with Power BI, Python, GCP, Excel, SAP, Airflow, Tableau, SQL. Minimum 4 years experience required. Master's required. Must thrive in a scrappy.",4,8,Master's required
